Dealer,Order Type,Exterior Material,Cabinet Interior,Drawer Box Type,Drawer Glide,Door Style,Finish Options,Number of Cabinets
1,Olivier Design,Walnut Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG)",5
2,Homestead Cabinet & Furniture,Alder Select,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",11
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,14
3,Aspen Cabinets LLC,"Oak, White, Select Plain Sliced",None,None,"Veneer, Vertical Grain","Stain (LCWS), One Pass Seal, Scuff",2
3,Inspire,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),0
1,Aspen Cabinets LLC,"Pebble 85468, Gloss",291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,5
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
1,Vail Cabinets,CLEAF FA77 Cool Grey Penelope/Penelope,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Inspire,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),1
2,The Flooring Place and Design Gallery,Walnut Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,2
3,Inspire,"Steel, Cold Rolled (Must Select Finish Option)",None,None,"Slab, Steel Clad Face, Melamine back, PVC Edge","Patina, Cold Rolled Steel, Antique Dark",1
3,Inspire,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),1
3,The Flooring Place and Design Gallery,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Shadowing - medium",2
3,Vail Cabinets,"Oak, White European Select Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",1
3,The Flooring Place and Design Gallery,Hickory Select Calico,None,None,"Veneer, Vertical Grain","Glaze, Standard (LCG)",1
2,JM Kitchen and Bath Design,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
3,Aspen Cabinets LLC,"Oak, White, AA-Blonde European Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS), One Pass Seal, Scuff",1
2,Kitchen Traditions,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff",1
1,Inspire,SALT SMM026 - Woolworth - SM'art *Special Order*,871 Charcoal Chestnut,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,34
1,New Mountain Design,"Maple, Select, Hard",04 Natural Maple Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Grain popper",21
3,New Mountain Design,"Maple, Rustic, Calico",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",2
1,Vail Cabinets,"Maple, Paint Grade",Classic Almond KMD730,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Heavy Hangup (LCG), Paint (LCTS or LCP), 220 Scuff",10
2,Distinctive Cabinetry,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),2
1,Domestic Habitat,Paint grade HDF,"55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),9
1,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),28
3,Homestead Woods,"Oak, White, Select Rift Cut",None,None,"Veneer, Vertical Grain","Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff, Brushing - Light",2
2,Jackson Hole Cabinets,SALT GSD23 - Canyon Bleach,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,2
1,Kitchen Traditions,CLEAF FA44 Khaki Penelope/Penelope,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,10
1,Inspire,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",18
3,Cabinets West,Egger H3453 Lava Grey Fleetwood (5x9),None,None,"5 Piece Melamine, Laminate, Acrylic (3"" Stile and Rail)",,1
1,Inspire,"Oak, White, Select Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",4
1,Creative Cabinetry,"Oak, White, Rustic Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",16
3,Aspen Cabinets LLC,"Oak, White European Select Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS), One Pass Seal, Scuff",1
2,KM Design,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",4
2,Jackson Hole Cabinets,SALT GS61M - Maranello,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,1
3,Inspire,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,14
3,Homestead Cabinet & Furniture,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),1
2,Homestead Woods,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),5
2,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,32
3,New Mountain Design,"Rauvisio Noir, After Dark 154708",None,None,"Solid Color, Melamine, Laminate, Acrylic",,2
3,Inspire,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG), 220 Scuff, Brushing - Light",1
1,KM Design,"Oak, White, Select Rift Cut",291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS)",7
3,Blush Kitchens,"Oak, White, Select Rift Cut",None,None,Custom Quote Door *Must include Quote*,"Stain (LCWS), Glaze, Standard (LCG)",1
1,JM Kitchen and Bath Design,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),6
1,Blush Kitchens,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Inverted Square, Veneer Panel with Molding",Paint (LCTS or LCP),39
3,Homestead Woods,Hickory Rustic Heart,None,None,5 Piece Solid Wood,"Glaze, Heavy Hangup (LCG)",0
3,Aspen Cabinets LLC,"Oak, White, Rustic Plain Sliced","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS)",2
1,CBNT Co.,"Fir, Grey Corral Board, Reclaimed *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Slab, Reclaimed Woods only, Solid Wood Face, Horizontal Grain, Eng Core, Ply Edge","Stain (LCWS), One Pass Seal, Scuff",1
2,Cabinets West,"Mirlux White (PET) , Matte","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,4
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,11
1,Distinctive Cabinetry,Alder Rustic,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),15
1,The Flooring Place and Design Gallery,CLEAF LM17 Noce Daniella Matrix/Matrix,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Horizontal Grain, Melamine, Laminate, Acrylic",,7
3,The Flooring Place and Design Gallery,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
3,The Flooring Place and Design Gallery,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Kitchen Traditions,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Stain (LCWS),19
3,Kitchen Traditions,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),2
3,WA Homestead,Alder Select,"55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
1,Aspen Cabinets LLC,Alder Select,Polar White STWW-48,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG)",7
3,JM Kitchen and Bath Design,"Oak, White, Select Plain Sliced",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",1
1,Blush Kitchens,"Steel, Cold Rolled (Must Select Finish Option)",701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Slab, Steel Clad Face, Melamine back, PVC Edge","Patina, Cold Rolled Steel, Antique Dark",6
1,KM Design,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),10
3,The Flooring Place and Design Gallery,CLEAF S122 Tyburn,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
1,Kitchen Traditions,Alder Select,"55 Maple Melamine, Hard Rock","Grass Elite, Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Paint (LCTS or LCP), Rub through - Light",29
1,Aspen Cabinets LLC,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",12
1,KM Design,Alder Select,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",11
1,New Mountain Design,Veneer $450 *SPECIAL ORDER*,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,4
3,JM Kitchen and Bath Design,CLEAF LS14 Acerno,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
3,Inspire,"Oak, White, Select Plain Sliced",None,None,"Veneer, Vertical Grain",Stain (LCWS),2
1,Distinctive Cabinetry,Alder Rustic,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),15
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
1,Aspen Cabinets LLC,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Inverted Square, Veneer Panel with Molding","Stain (LCWS), Glaze, Standard (LCG), Grain popper",14
3,KM Design,Paint grade HDF,None,None,"HDF Slab, Paint only","Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff, Brushing - Light",1
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,,2
3,Silver Creek Design Studio,"Maple, Select, Hard",06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Grain popper",1
1,The Flooring Place and Design Gallery,CLEAF FA77 Cool Grey Penelope/Penelope,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,12
1,Inspire,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
3,Inspire,Paint grade HDF,None,None,One Piece HDF,Paint (LCTS or LCP),1
1,Humpherys Design,Walnut Rustic,701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",9
3,Inspire,"Oak, White, AA-Blonde European Rift Cut, Veneer Only",701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Stain (LCWS),1
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",20
1,Aspen Cabinets LLC,"Navy Blue 4696 , Matte",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,New Mountain Design,Alder Rustic,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), One Pass Seal, Scuff, Brushing - Light, Grain popper",2
1,Distinctive Cabinetry,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),1
1,The Flooring Place and Design Gallery,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",36
3,New Mountain Design,"Maple, Select, Hard",None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",2
1,JM Kitchen and Bath Design,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",5
1,Inspire,Walnut Select,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,23
2,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",9
1,Inspire,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Veneer Panel with Molding","Glaze, Standard (LCG), Paint (LCTS or LCP), Fog Brushing",5
3,New Mountain Design,Custom Quote Material *Special Order* need *quote as a separate item*,None,None,"Veneer, Horizontal Grain","Glaze, Standard (LCG)",2
1,Inspire,Alder Select,Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",34
1,Cabinets West,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",24
1,Distinctive Cabinetry,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),15
1,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),8
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,17
1,Distinctive Cabinetry,Alder Rustic,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),7
2,JM Kitchen and Bath Design,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
1,Space Home Outfitters,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),34
3,Homestead Woods,"Dark Grey 85382, Gloss",None,None,"Solid Color, Melamine, Laminate, Acrylic",,2
3,New Mountain Design,"Oak, White, Select Rift Cut",None,None,Applied Molding on 5 Piece Door,"Stain (LCWS), Powder(Dry) Glaze",1
3,Homestead Cabinet & Furniture,Walnut Select,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",1
3,Inspire,"Oak, Reclaimed, Mixes Species, Saw Marked *SPECIAL ORDER*",None,None,"Slab, Reclaimed Woods only, Solid Wood Face, Vertical Grain, Eng Core, Ply Edge","Stain (LCWS), One Pass Seal, Scuff",2
1,Cabinets West,Egger H3342 Sepia Gladstone Oak (5x9),"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,10
1,Bella Vie,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",Applied Molding on 5 Piece Door,"Glaze, Standard (LCG)",5
3,The Flooring Place and Design Gallery,"Oak, Mixed Species, Reclaimed, Clean Faced *SPECIAL ORDER*",None,None,"Slab, Reclaimed Woods only, Solid Wood Face, Vertical Grain, Eng Core, Ply Edge","Stain (LCWS), One Pass Seal, Scuff",1
3,Cabinets West,"Paint grade maple frame, MDF/HDF panel",None,None,"Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),1
1,New Mountain Design,"!Fir, Grey Corral Board, Thin Cut for ply edge door *SPECIAL ORDER*",833 Ruby Beech Melamine,"Blum Full Extension, Undermount, Soft Close","!Custom Slab, Solid Wood, Batten on Back, Verify with Homestead","Stain (LCWS), One Pass Seal, Scuff",20
1,Aspen Cabinets LLC,Alder Select,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",3
2,Space Home Outfitters,"Paint grade maple frame, MDF/HDF panel",06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),1
1,Domestic Habitat,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),24
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
1,Vail Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
3,Inspire,"Oak, White, Select Plain Sliced",None,None,"Veneer, Vertical Grain",Paint (LCTS or LCP),1
1,New Mountain Design,"!Rehau, Noir *SPECIAL ORDER*",34 Pepper Dust Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,11
3,KM Design,CLEAF UB09 Brun Primo Fiore/Primo Fiore,None,None,"Solid Color, Melamine, Laminate, Acrylic",,1
1,Vail Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,"Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff",2
3,New Mountain Design,Walnut Select,None,None,"Veneer, Vertical Grain, L Shaped Finger Pull","Glaze, Standard (LCG)",1
1,Vail Cabinets,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",1
3,The Flooring Place and Design Gallery,Hickory Rustic Calico,None,None,5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG)",1
3,The Flooring Place and Design Gallery,Hickory Rustic Heart,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",1
1,Jackson Hole Cabinets,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),18
2,Aspen Cabinets LLC,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",2
3,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",2
3,The Flooring Place and Design Gallery,Hickory Rustic Calico,None,None,"Veneer, Vertical Grain",Stain (LCWS),2
1,Distinctive Cabinetry,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),24
1,Vail Cabinets,Alder Select,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",5
1,Plush Designs,"Maple, Rustic, Calico",371 Medium Sycamore Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Grain popper",7
3,Inspire,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Grain popper",2
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,9
2,JM Kitchen and Bath Design,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",3
3,Kitchen Traditions,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), One Pass Seal, Scuff",1
2,The Flooring Place and Design Gallery,"Oak, White, Rustic Plain Sliced",291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Stain (LCWS),2
1,Inspire,"Starlight 85658, Matte",108 Folkstone Melamine,"Legrabox(Check for Availability), Soft Close","Solid Color, Melamine, Laminate, Acrylic",,22
1,KM Design,"Fir, Grey Corral Board, Reclaimed *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Slab, Reclaimed Woods only, Solid Wood Face, Horizontal Grain, Eng Core, Ply Edge","Stain (LCWS), Glaze, Standard (LCG)",3
1,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),8
2,Homestead Cabinet & Furniture,SALT GSDF8 - Palisandro Azuro / CLEAF LM95 Palissandro Blue Matrix/Matrix,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,15
2,Jackson Hole Cabinets,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",,1
3,Vail Cabinets,SALT GSDE6-Mahnolia Linen,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
3,Inspire,Paint grade HDF,None,None,"Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),0
1,Vail Cabinets,Egger H1176 White Halifax Oak (5x9),"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,35
1,Aspen Cabinets LLC,CLEAF LM37 Stratos Pinea Scultura/Matrix,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,8
2,Caruso Kitchens,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG)",3
2,Christophers K&B,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Heavy Hangup (LCG), Paint (LCTS or LCP)",2
3,Jackson Hole Cabinets,"Steel, Cold Rolled (Must Select Finish Option)",None,None,"Slab, Steel Clad Face, Melamine back, PVC Edge","Patina, Cold Rolled Steel, Antique Light",1
2,Kitchen Traditions,"White 1982, Matte",291 White Melamine,"Grass Elite, Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
1,The Flooring Place and Design Gallery,"Walnut, Quarter Sawn, Select European, Veneer Only","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",16
1,Aspen Cabinets LLC,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),15
1,The Flooring Place and Design Gallery,"Walnut, Quarter Sawn, Select European, Veneer Only","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",9
1,Inspire,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),1
3,Homestead Woods,"Oak, White, A-Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff, Brushing - Light",1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,29
1,Aspen Cabinets LLC,"Wenge , Quarter Sawn *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS)",7
1,Kitchen Traditions,Walnut Select,Medium Sycamore KMAH1499,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Natural,34
2,Inspire,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),2
3,Olivier Design,Alder Select,None,None,5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG)",1
1,Homestead Woods,Hickory Rustic Calico,Pre finished Maple Plywood (Currently Special Order),"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Heavy Hangup (LCG), Glaze, Applied Hangup (LCG)",2
